,plate,well,fov,model,umap1,umap2
474,BR00116995,r12c18,01,real,-3.3972392,5.2854285
475,BR00116995,r12c18,01,real,-3.1071558,3.5234716
476,BR00117012,r01c02,07,real,0.40703458,4.7691584
477,BR00117012,r01c02,07,real,0.4588579,4.719165
478,BR00117012,r01c02,07,real,0.36451414,4.799246
479,BR00117010,r14c17,09,real,-1.2878708,2.2859788
480,BR00117010,r14c17,09,real,-1.5321983,3.151194
481,BR00117010,r03c03,08,real,-0.84175193,5.47108
482,BR00117010,r03c03,08,real,-2.4148314,6.470472
483,BR00117010,r03c06,07,real,-0.6931503,5.4793887
484,BR00117010,r03c06,07,real,-1.6667912,6.069727
485,BR00117010,r03c06,07,real,-1.1973886,5.2222877
486,BR00117013,r11c16,09,real,-2.6170106,6.3826003
487,BR00117024,r06c03,07,real,-1.693029,4.6582403
488,BR00117011,r11c05,09,real,-1.4648263,3.231034
489,BR00117011,r11c05,09,real,-1.7403263,5.9173174
490,BR00117013,r11c13,04,real,-1.1469514,1.4050019
491,BR00117013,r11c13,04,real,-1.5872375,6.4374146
492,BR00117011,r08c18,03,real,-2.9882572,5.6797833
493,BR00117010,r07c10,02,real,-1.1311995,2.975392
494,BR00117010,r07c10,02,real,-0.88010615,3.2716534
495,BR00117010,r07c10,02,real,-1.2767724,4.5381737
496,BR00116995,r16c10,05,real,-2.4929585,2.4877028
497,BR00116995,r16c10,05,real,-1.2568086,0.9543711
498,BR00117025,r03c18,09,real,-2.0033667,3.1723773
499,BR00117011,r09c02,09,real,-1.3698826,1.2727206
500,BR00117011,r09c02,09,real,-1.8889834,3.3496838
501,BR00117013,r10c14,04,real,-2.9530475,6.041844
502,BR00117025,r03c15,03,real,-2.7101297,2.9851775
503,BR00117025,r03c15,03,real,-3.1196215,3.842244
504,BR00117012,r09c21,09,real,-0.32074082,3.9528112
505,BR00117012,r12c06,07,real,-1.7913735,5.259823
506,BR00117012,r12c06,07,real,-2.6082294,3.8916235
507,BR00117012,r12c06,07,real,-0.8887505,3.1796496
508,BR00117010,r03c21,09,real,-1.3722188,3.691012
509,BR00117024,r16c05,01,real,-2.8619072,6.4138446
510,BR00117024,r16c05,01,real,-2.726228,2.8924608
511,BR00116995,r12c06,01,real,-0.7675377,5.710976
512,BR00116995,r12c06,01,real,-1.441547,6.3820467
513,BR00116995,r12c06,01,real,-1.7422024,3.7475815
514,BR00117012,r01c09,02,real,-0.5411073,4.0620794
515,BR00117026,r09c22,04,real,-1.9816741,5.959127
516,BR00117026,r09c22,04,real,-3.238631,5.501543
517,BR00117026,r09c22,04,real,-3.242867,5.4224267
518,BR00117025,r03c15,01,real,-2.3217802,4.730096
519,BR00117025,r03c15,01,real,-2.441033,2.5784104
520,BR00117013,r03c21,08,real,-1.2451582,5.0803638
521,BR00117010,r11c13,02,real,-0.6016048,4.403809
522,BR00117010,r11c13,02,real,-0.8479238,5.4964514
523,BR00117010,r11c13,02,real,-0.6433145,3.7773192
524,BR00117024,r10c14,08,real,-2.9032733,3.192728
525,BR00117024,r10c14,08,real,-3.0331016,4.3482666
526,BR00117024,r10c14,08,real,-3.309362,4.4384847
527,BR00117026,r06c01,05,real,-1.1526792,1.1026031
528,BR00117026,r06c01,05,real,-2.8863034,3.3408473
529,BR00117026,r06c01,05,real,-2.570104,4.3847356
530,BR00117026,r06c01,05,real,-1.2394302,1.0585043
531,BR00117013,r02c03,06,real,-1.2457923,2.5653057
532,BR00117013,r02c03,06,real,-0.8367441,4.8679028
533,BR00117013,r03c06,05,real,-1.6285131,5.755367
534,BR00117010,r15c18,04,real,-1.6432056,3.5221655
535,BR00117011,r09c02,07,real,-1.5844002,5.8972735
536,BR00117011,r09c02,07,real,-0.7074291,5.580822
537,BR00117010,r07c09,03,real,-1.6283612,6.0317097
538,BR00117013,r11c16,05,real,-2.3806324,3.2145815
539,BR00116995,r06c09,01,real,-3.3931847,4.596677
540,BR00117026,r05c14,03,real,-2.898392,4.617029
541,BR00117013,r09c09,01,real,-2.5262446,3.6696427
542,BR00117026,r11c16,06,real,-2.6388836,4.273971
543,BR00117010,r03c15,02,real,-0.50198704,5.7189426
544,BR00117011,r13c23,03,real,-3.219435,5.05315
545,BR00117011,r13c23,03,real,-2.8216271,5.390487
546,BR00117011,r13c23,03,real,-2.870894,6.6794324
547,BR00117010,r09c09,08,real,-2.2237258,3.9335847
548,BR00117010,r09c09,08,real,-0.7643552,3.2884874
549,BR00117011,r07c18,09,real,-1.209649,2.9250472
550,BR00117011,r09c22,01,real,-2.5779567,6.0151134
551,BR00117011,r09c22,01,real,-1.854973,5.2440615
552,BR00117010,r03c21,07,real,-2.4767077,5.9787197
553,BR00117010,r03c21,07,real,-0.70652115,3.4944422
554,BR00116995,r06c06,01,real,-2.9448206,5.390622
555,BR00117013,r13c23,04,real,-2.0442758,2.4341924
556,BR00117013,r13c23,04,real,-1.6386608,4.4325504
557,BR00117025,r09c22,05,real,-2.4759464,5.579182
558,BR00117025,r09c22,05,real,-1.9163264,4.6772075
559,BR00116995,r14c07,08,real,-2.3449752,3.9894826
560,BR00117010,r06c01,04,real,-2.4911149,6.646033
561,BR00117011,r08c18,07,real,-1.8413163,3.23246
562,BR00117011,r08c18,07,real,-1.0698327,3.0359097
563,BR00117025,r07c13,04,real,-2.3573296,2.4107761
564,BR00117025,r03c21,04,real,-2.864335,3.5354018
565,BR00116995,r08c10,07,real,-1.8442526,2.4232736
566,BR00117025,r09c10,02,real,-2.5927486,4.332669
567,BR00116995,r07c18,02,real,-1.0075752,3.1785731
568,BR00117026,r07c18,09,real,-1.5232127,4.873334
569,BR00117026,r07c18,09,real,-0.84738666,5.4376173
570,BR00117026,r07c18,09,real,-1.5148907,2.2985575
571,BR00116995,r10c19,05,real,-1.1202027,4.0295568
572,BR00116995,r10c19,05,real,-2.0943987,4.511253
573,BR00116995,r10c19,05,real,-0.98718077,3.6483283
574,BR00117010,r06c03,02,real,-1.7742682,4.994336
575,BR00117010,r06c03,02,real,-1.6388899,3.5312927
576,BR00117025,r13c22,06,real,-3.1850066,6.1801853
577,BR00117011,r05c17,04,real,-2.0898101,3.3752701
578,BR00117011,r07c18,07,real,-0.8673198,4.7653556
579,BR00117011,r07c18,07,real,-2.4421349,5.518227
580,BR00117024,r04c21,01,real,-2.7079172,4.787267
581,BR00117024,r04c21,01,real,-3.2990103,5.16096
582,BR00116995,r10c23,02,real,-2.4596248,5.031187
583,BR00117013,r08c04,04,real,-1.2663063,4.414936
584,BR00117013,r08c04,04,real,-1.5626493,4.116742
585,BR00117013,r08c04,04,real,-1.8151226,4.1747713
586,BR00117010,r16c05,09,real,-3.1677673,5.1267886
587,BR00117010,r16c05,09,real,-2.3454454,3.1119313
588,BR00117010,r16c05,09,real,-1.2128513,0.9796812
589,BR00117010,r16c05,09,real,-1.1557851,1.0353712
590,BR00117026,r04c14,06,real,-2.1490202,3.8514402
591,BR00117026,r04c14,06,real,-2.7403367,6.6059575
592,BR00116995,r12c05,08,real,-1.6060319,4.426329
593,BR00116995,r12c05,08,real,-1.7292895,6.283629
594,BR00117025,r14c08,08,real,-2.4390936,4.4147224
595,BR00117011,r12c15,01,real,-1.8581568,6.024063
596,BR00117013,r16c10,08,real,-2.0432541,5.0124645
597,BR00117013,r16c10,08,real,-1.0972078,2.636082
598,BR00117013,r16c10,08,real,-2.3640075,2.1896858
599,BR00117026,r08c10,03,real,-1.2751338,5.2069654
600,BR00117026,r08c10,08,real,-1.2024997,2.391495
601,BR00117024,r16c05,03,real,-2.2864377,6.7982955
602,BR00117025,r15c07,07,real,-1.9032278,5.2704673
603,BR00117025,r15c07,07,real,-1.9921998,3.9797037
604,BR00117011,r04c14,08,real,-2.341296,5.7504506
605,BR00117013,r06c06,02,real,-0.6799915,3.3400264
606,BR00117025,r01c02,01,real,-3.3862605,4.1867056
607,BR00117012,r08c17,07,real,-1.7412636,5.1435394
608,BR00117011,r13c23,06,real,-1.3395875,6.0937734
609,BR00117011,r13c23,06,real,-1.8296487,4.622543
610,BR00117010,r13c17,07,real,-1.0857615,5.184065
611,BR00117010,r13c17,07,real,-2.3311996,3.450137
612,BR00117010,r14c07,07,real,-2.4490223,4.6858277
613,BR00117025,r08c13,06,real,-2.274369,3.8267946
614,BR00117025,r08c13,06,real,-3.2173629,5.56954
615,BR00117025,r01c17,05,real,-2.559254,4.2256284
616,BR00117010,r01c02,01,real,-1.3899755,5.9350986
617,BR00117024,r04c22,03,real,-3.369402,4.3016844
618,BR00117024,r04c22,03,real,-2.740442,3.654826
619,BR00117011,r11c19,07,real,-1.5405091,3.309074
620,BR00116995,r08c13,06,real,-3.0640385,4.0970054
621,BR00116995,r08c13,06,real,-3.112916,4.4044127
622,BR00117012,r13c17,09,real,0.13265541,4.5952826
623,BR00117013,r07c10,02,real,-1.8660738,4.13499
624,BR00117013,r07c10,02,real,-1.1558282,5.377682
625,BR00117026,r08c18,03,real,-2.9951773,6.5426645
626,BR00117025,r11c13,02,real,-1.8876498,2.1025434
627,BR00117025,r11c13,02,real,-3.0457554,3.450118
628,BR00117012,r09c10,08,real,-0.053308535,3.699645
629,BR00117024,r13c01,01,real,-1.875061,2.4538624
630,BR00117024,r13c01,01,real,-2.6390364,3.622853
631,BR00117024,r13c01,01,real,-1.8659413,2.4570646
632,BR00117024,r11c06,04,real,-2.2027576,6.7708545
633,BR00117024,r11c06,04,real,-3.1141396,4.082698
634,BR00117012,r01c17,03,real,-0.5186877,5.0761786
635,BR00117025,r06c01,05,real,-2.7156332,3.5008159
636,BR00117013,r04c15,02,real,-0.20471776,3.5140412
637,BR00117010,r06c03,07,real,-1.0405979,4.0584555
638,BR00117024,r15c07,03,real,-1.3717786,5.215932
639,BR00117025,r05c24,09,real,-3.1878352,6.363478
640,BR00117025,r05c24,09,real,-3.0062273,5.9588695
641,BR00117012,r05c17,03,real,-1.1019418,5.696033
642,BR00117025,r09c22,01,real,-3.213488,6.037118
643,BR00117012,r08c13,01,real,-1.5263765,5.3052645
644,BR00117026,r03c06,05,real,-1.998052,2.6642637
645,BR00117026,r01c09,06,real,-3.3154047,5.842416
646,BR00117024,r04c22,04,real,-2.6857462,4.6974444
647,BR00117024,r04c22,04,real,-2.4766138,3.232457
648,BR00117010,r03c21,01,real,-1.3332264,6.177024
649,BR00117012,r12c18,06,real,-1.5659918,5.940061
650,BR00117012,r12c18,06,real,-1.8388207,2.8975852
651,BR00117024,r12c05,06,real,-2.1464286,2.1702018
652,BR00117024,r12c05,06,real,-1.8633572,5.9073267
653,BR00117012,r10c14,07,real,-1.1718528,6.0999184
654,BR00117010,r08c13,03,real,-1.3456302,6.2226014
655,BR00117010,r08c13,03,real,-1.9003775,4.632388
656,BR00117010,r08c13,03,real,-1.7325733,2.705523
657,BR00117026,r03c21,06,real,-2.0310986,6.2006307
658,BR00117026,r03c21,06,real,-2.6264071,5.302925
659,BR00117026,r03c21,06,real,-2.9854248,6.483473
660,BR00117012,r12c15,04,real,-1.0724999,4.1853986
661,BR00117012,r12c15,04,real,-1.3375987,5.982351
662,BR00117012,r12c15,04,real,-0.6317855,4.280158
663,BR00117026,r11c05,06,real,-1.6773428,3.727511
664,BR00117026,r11c05,06,real,-2.7987592,6.636991
665,BR00117026,r11c05,06,real,-1.5055382,6.294676
666,BR00117011,r04c22,01,real,-2.9127128,6.58342
667,BR00117011,r04c22,01,real,-1.0542656,5.313564
668,BR00117010,r07c09,08,real,-2.4561467,3.6516056
669,BR00117010,r07c09,08,real,-1.2344471,4.2603755
670,BR00117026,r15c18,08,real,-2.0254533,5.2345133
671,BR00117026,r15c18,08,real,-2.2192643,3.1135516
672,BR00117026,r15c18,08,real,-2.9581797,6.4598308
673,BR00117026,r15c18,08,real,-1.6381338,2.4919057
674,BR00117025,r07c13,02,real,-2.439209,3.6921
675,BR00117026,r08c13,04,real,-2.2767308,3.1482818
676,BR00117026,r08c13,04,real,-2.0276887,3.6126564
677,BR00117010,r11c05,03,real,-1.0578154,4.7205534
678,BR00117010,r11c05,03,real,-2.0190372,3.579246
679,BR00117026,r14c22,05,real,-1.9244298,3.3934069
680,BR00117011,r04c21,01,real,-2.5785222,5.84891
681,BR00117011,r07c10,05,real,-1.4925227,4.0902
682,BR00117011,r07c10,05,real,-0.8303262,4.897949
683,BR00117026,r13c22,04,real,-2.0869691,3.912064
684,BR00117026,r13c22,04,real,-2.0998921,4.522744
685,BR00117025,r03c18,03,real,-1.5020753,6.4844384
686,BR00117025,r03c18,03,real,-1.1505153,1.3814021
687,BR00117024,r03c18,07,real,-1.0836332,4.3010464
688,BR00117024,r03c18,07,real,-3.0008328,3.7462618
689,BR00117013,r08c13,02,real,-0.23288809,4.0121226
690,BR00117013,r08c13,02,real,-1.5214819,1.6342574
691,BR00117013,r08c13,02,real,-0.8962124,3.8882086
692,BR00117010,r11c16,01,real,-2.7318575,6.56932
693,BR00117010,r09c02,04,real,-1.5756271,5.2029333
694,BR00117010,r09c02,04,real,-1.829615,5.031637
695,BR00117010,r09c02,04,real,-0.8141478,6.086017
696,BR00117011,r08c17,04,real,-1.3231255,3.7514777
697,BR00117010,r09c22,08,real,-0.89296407,4.510857
698,BR00117011,r03c15,01,real,-2.0187604,4.747757
699,BR00117011,r03c15,01,real,-1.9071653,5.339391
700,BR00117011,r14c17,04,real,-1.6132901,4.0956044
701,BR00117025,r14c22,03,real,-2.6979086,5.857801
702,BR00117010,r07c09,01,real,-0.49075514,5.507257
703,BR00117011,r09c10,01,real,-1.2655754,3.7440565
704,BR00117011,r09c10,01,real,-2.1740668,5.117935
705,BR00117011,r09c10,01,real,-2.900971,3.8225434
706,BR00117012,r04c21,05,real,-0.93374556,4.9852223
707,BR00117012,r04c21,05,real,-0.578885,4.0556855
708,BR00117012,r04c21,05,real,-0.21392865,3.3588684
709,BR00117026,r04c22,01,real,-2.5900023,2.6309135
710,BR00117026,r06c09,04,real,-2.0522962,2.458556
711,BR00117026,r06c09,04,real,-1.6377283,2.8839958
712,BR00117011,r12c02,02,real,-2.469644,2.4582744
713,BR00117025,r12c15,09,real,-3.0420578,4.142306
714,BR00117025,r12c15,09,real,-2.6887531,5.262588
715,BR00117024,r05c24,01,real,-1.3398445,1.0712625
716,BR00117024,r05c24,01,real,-2.698225,4.8331146
717,BR00117026,r03c12,07,real,-2.8804362,4.1668677
718,BR00117026,r03c12,07,real,-2.8394136,4.248799
719,BR00117010,r08c18,06,real,-1.5056423,4.57967
720,BR00117010,r14c08,09,real,-1.487322,1.4150808
721,BR00117010,r14c08,09,real,-0.9795404,3.0823119
722,BR00117026,r09c09,09,real,-2.856027,4.499582
723,BR00117026,r15c18,01,real,-2.7138638,4.3940277
724,BR00117025,r07c18,03,real,-1.1166186,5.20392
725,BR00117025,r07c18,03,real,-2.990849,4.7060056
726,BR00117025,r07c18,03,real,-2.304368,2.6215525
727,BR00117025,r07c18,03,real,-2.2972674,2.581436
728,BR00117025,r14c17,08,real,-2.6323295,2.649763
729,BR00117025,r14c17,08,real,-2.5774722,4.3183627
730,BR00117025,r03c06,06,real,-1.3951606,3.9949327
731,BR00117026,r05c07,02,real,-1.1218162,5.241139
732,BR00117024,r12c15,08,real,-2.4321704,6.5607586
733,BR00117024,r12c15,08,real,-2.4719243,2.1820323
734,BR00117013,r03c03,05,real,-1.1835538,2.4012403
735,BR00117013,r03c03,05,real,-2.8597722,5.9136186
736,BR00117013,r03c03,05,real,-2.4747045,3.8184068
737,BR00117013,r03c03,05,real,-2.3274348,3.5680497
738,BR00117025,r08c13,07,real,-1.8230686,3.2998314
739,BR00117025,r08c13,07,real,-1.4581729,4.0813074
740,BR00117013,r08c13,07,real,-3.1156054,5.1075287
741,BR00117013,r08c13,07,real,-1.060754,2.2825668
742,BR00117013,r05c07,06,real,-2.3244758,4.1509247
743,BR00117012,r03c06,07,real,0.38869607,4.7971773
744,BR00116995,r13c17,09,real,-3.2701735,5.85108
745,BR00117024,r14c22,02,real,-2.843718,6.6070404
746,BR00116995,r08c18,06,real,-3.2699225,5.9114428
747,BR00117012,r11c19,06,real,0.055620197,4.73706
748,BR00117012,r05c14,09,real,-0.8379581,1.9025984
749,BR00117012,r14c22,08,real,-0.13344419,5.479391
750,BR00117012,r03c15,01,real,-0.1775594,4.0956993
751,BR00117012,r03c15,01,real,-0.3844132,5.372741
752,BR00117012,r03c15,01,real,-1.1251891,5.852073
753,BR00117026,r05c07,03,real,-1.2459732,1.1066055
754,BR00117026,r03c18,05,real,-1.6994617,4.397799
755,BR00117026,r03c18,05,real,-2.7849157,3.1897507
756,BR00117026,r05c14,02,real,-1.2354708,0.9979293
757,BR00117026,r05c14,02,real,-2.3701541,2.0853503
758,BR00117026,r05c14,02,real,-2.2749238,2.6892953
759,BR00117024,r09c22,06,real,-2.8003767,3.1076581
760,BR00117024,r09c22,06,real,-1.3617669,6.0497394
761,BR00117011,r02c03,02,real,-1.5046215,2.1726425
762,BR00117011,r02c03,02,real,-1.9644309,2.3400204
763,BR00117024,r03c03,07,real,-1.6630379,4.009539
764,BR00116995,r14c08,08,real,-3.122671,5.4466376
765,BR00116995,r14c08,08,real,-1.9334579,6.158977
766,BR00116995,r14c08,08,real,-1.539864,5.089135
767,BR00117012,r12c15,03,real,-1.426592,3.7115521
768,BR00117012,r12c15,03,real,-2.8180535,6.5731206
769,BR00117012,r12c15,03,real,-2.6685297,4.031172
770,BR00117026,r08c18,01,real,-1.9830751,2.44755
771,BR00117026,r08c18,01,real,-2.3709924,3.3609183
772,BR00117013,r13c04,03,real,-2.1795046,3.5038877
773,BR00117013,r13c04,03,real,-2.5594141,4.233972
774,BR00117013,r13c04,03,real,-0.85115767,5.551274
775,BR00117024,r16c05,06,real,-1.8467921,3.8082
776,BR00117012,r01c09,05,real,-0.74367285,4.152179
777,BR00117025,r03c21,05,real,-1.6031641,3.7639146
778,BR00117025,r03c21,05,real,-2.8773904,4.2131147
779,BR00117013,r03c18,06,real,-2.4315462,6.4938965
780,BR00117026,r09c21,07,real,-2.1523583,2.9234138
781,BR00117024,r03c18,01,real,-3.2219548,5.447383
782,BR00117025,r06c03,01,real,-2.05364,5.6224422
783,BR00117013,r13c17,01,real,-1.3988526,5.8733077
784,BR00117011,r08c10,09,real,-1.5765138,2.3244193
785,BR00117011,r08c10,09,real,-2.3275688,6.600366
786,BR00117011,r08c10,09,real,-2.755069,5.669242
787,BR00117026,r02c03,02,real,-1.5167397,2.0961099
788,BR00117026,r02c03,02,real,-1.5054741,1.4916993
789,BR00117026,r02c03,02,real,-1.8000388,4.5528703
790,BR00117026,r02c03,02,real,-1.6614143,1.6330779
791,BR00117024,r04c22,01,real,-3.1424248,3.5909195
792,BR00117011,r01c09,01,real,-2.9055607,6.2028866
793,BR00117010,r09c02,07,real,-1.1057458,4.4469867
794,BR00117010,r09c02,07,real,-0.9028137,4.1675997
795,BR00117026,r07c04,06,real,-2.616818,4.4373465
796,BR00117026,r07c04,06,real,-1.2782906,3.9070258
797,BR00117011,r03c06,03,real,-1.6480421,2.780151
798,BR00117011,r03c06,03,real,-1.7645761,3.4370959
799,BR00117026,r13c23,07,real,-2.0736167,4.9625225
800,BR00117012,r07c09,06,real,0.25200662,5.039306
801,BR00117025,r05c24,01,real,-3.237563,5.0427384
802,BR00117025,r05c24,01,real,-2.8161662,4.967657
803,BR00117025,r05c24,01,real,-3.3291855,5.0502687
804,BR00117010,r09c21,03,real,-1.7588738,5.362721
805,BR00117010,r09c21,03,real,-3.0179543,3.6151354
806,BR00117012,r10c14,06,real,-2.9802194,5.013659
807,BR00117012,r10c14,06,real,-2.105306,2.1733322
808,BR00117012,r10c14,06,real,-2.6589382,4.6533766
809,BR00117010,r06c06,01,real,-1.5619314,5.1110463
810,BR00117012,r13c04,03,real,0.25957596,5.0166698
811,BR00117013,r14c22,08,real,-2.77219,6.2082033
812,BR00117013,r14c22,08,real,-1.4539578,2.1272738
813,BR00117010,r08c18,08,real,-3.1605258,3.726542
814,BR00117026,r04c14,05,real,-2.9344993,5.9310107
815,BR00117026,r04c14,05,real,-1.5631504,3.2536612
816,BR00117026,r04c14,05,real,-1.5568188,4.08567
817,BR00117026,r04c14,05,real,-2.7514882,5.7504163
818,BR00117010,r14c22,09,real,-0.9379322,3.8340743
819,BR00117010,r14c22,09,real,-2.7901108,6.207465
820,BR00116995,r11c16,09,real,-1.5694628,4.5715504
821,BR00116995,r11c16,09,real,-0.9070232,4.216877
822,BR00116995,r14c07,05,real,-2.247095,4.3290143
823,BR00116995,r14c07,05,real,-1.2332164,0.9961428
824,BR00116995,r14c07,05,real,-1.3671048,1.2971587
825,BR00117026,r05c17,03,real,-3.0159378,6.657191
826,BR00117026,r05c17,03,real,-3.0670722,5.7724714
827,BR00117011,r13c22,09,real,-3.2574832,4.744437
828,BR00117026,r09c10,02,real,-1.5427696,2.017765
829,BR00117011,r14c08,08,real,-0.85833746,2.915628
830,BR00117011,r14c08,08,real,-2.2591975,5.2317576
831,BR00117024,r09c22,02,real,-2.5985143,4.816459
832,BR00117024,r09c22,02,real,-2.5390298,4.880668
833,BR00117011,r04c15,09,real,-2.4896953,5.496875
834,BR00117011,r04c15,09,real,-1.2788513,5.1206985
835,BR00116995,r11c16,01,real,-3.1384878,5.2533946
836,BR00116995,r11c16,01,real,-1.2974219,3.033942
837,BR00116995,r11c16,01,real,-2.4809563,4.2120194
838,BR00117010,r01c09,06,real,-2.2826135,4.9612474
839,BR00116995,r10c23,03,real,-2.8552878,5.415908
840,BR00117010,r09c09,09,real,-1.5051216,5.0782866
841,BR00117010,r09c10,01,real,-2.742165,3.4454079
842,BR00117010,r13c22,07,real,-1.2041012,2.3863118
843,BR00117010,r13c22,07,real,-1.2256684,2.3891706
844,BR00117010,r07c13,02,real,-2.1264954,4.6948953
845,BR00117011,r06c03,06,real,-2.6926818,3.4440086
846,BR00117011,r06c03,06,real,-1.5189621,3.9473743
847,BR00117025,r05c24,06,real,-3.1402671,5.4476986
848,BR00117010,r03c03,06,real,-1.4185867,5.6281214
849,BR00117026,r13c04,04,real,-1.7955549,5.6185694
850,BR00117026,r13c04,04,real,-2.5877838,3.720655
851,BR00117011,r14c22,03,real,-2.5891857,3.94699
852,BR00117011,r14c22,03,real,-3.1788657,4.0765386
853,BR00117013,r09c02,09,real,-1.6708481,5.6884103
854,BR00117011,r10c23,03,real,-2.6082668,4.35238
855,BR00117011,r10c23,03,real,-2.2875712,3.0447247
856,BR00117011,r10c23,03,real,-2.3788693,3.1465893
857,BR00117025,r11c19,01,real,-1.7278907,3.914469
858,BR00117026,r13c17,03,real,-1.16127,4.259361
859,BR00117010,r01c17,08,real,-2.8270736,4.0532613
860,BR00116995,r04c14,06,real,-1.9375745,1.7969778
861,BR00116995,r11c16,04,real,-1.5562537,2.6000273
862,BR00117012,r09c21,02,real,-0.3521452,5.5471487
863,BR00117013,r03c03,09,real,-1.8023989,3.4458888
864,BR00117013,r03c03,09,real,-1.5840739,4.2954197
865,BR00117013,r03c03,09,real,-1.8844328,5.4560976
866,BR00117013,r03c03,09,real,-1.5082974,4.59727
867,BR00117013,r14c08,08,real,-1.1860876,6.2467146
868,BR00117013,r14c08,08,real,-1.4561096,5.735031
869,BR00117012,r05c14,01,real,-0.027211417,5.456521
870,BR00117011,r15c07,04,real,-2.0827792,4.4454618
871,BR00117025,r05c17,07,real,-2.4811478,4.8661957
872,BR00117010,r09c22,02,real,-1.3679289,1.2189872
873,BR00117010,r09c22,02,real,-1.7086841,4.285457
874,BR00117011,r12c06,03,real,-1.7218595,3.4376748
875,BR00117011,r12c06,03,real,-2.620361,4.7078424
876,BR00117026,r13c23,02,real,-2.164426,6.0670624
877,BR00117026,r13c23,02,real,-3.2310672,5.5225945
878,BR00117024,r14c17,07,real,-1.510748,4.077367
879,BR00117024,r14c17,07,real,-3.0182676,3.837685
880,BR00117010,r08c04,03,real,-2.890083,4.4061894
881,BR00116995,r14c17,08,real,-1.8621068,2.5089035
882,BR00116995,r14c17,08,real,-1.3364599,4.1325665
883,BR00116995,r08c18,05,real,-2.401649,3.9815426
884,BR00117013,r03c21,01,real,-2.4378345,4.320566
885,BR00117013,r06c01,04,real,-1.6965146,6.1823077
886,BR00117010,r07c13,01,real,-1.3622551,4.959803
887,BR00117010,r07c13,01,real,-1.0860624,3.2833774
888,BR00117024,r11c13,09,real,-2.5523784,5.306675
889,BR00116995,r06c03,02,real,-1.501187,3.2519076
890,BR00116995,r06c03,02,real,-1.3410921,1.1158699
891,BR00116995,r06c03,02,real,-1.7256778,1.78064
892,BR00117024,r04c14,05,real,-2.6888585,3.5049245
893,BR00117026,r09c22,01,real,-2.5852673,4.913501
